10000(x),10000(y),IUF-2,IUF-3,IUF-4,IUF-5,IUF-6,IUF-7,IUF-8,IUF-9,IUF-10
8577,6005,3,3,2,2,2,2,2,2,2
8987,8555,3,3,2,2,2,2,2,2,2
6791,6008,3,3,2,2,2,2,2,2,2
2303,3549,3,3,2,2,2,2,2,2,2
312,7043,3,3,2,2,2,2,2,2,2
3849,458,3,3,2,2,2,2,2,2,2
5142,5281,3,3,2,2,2,2,2,2,2
4113,2648,3,3,2,2,2,2,2,2,2
7936,5918,3,3,2,2,2,2,2,2,2
3035,1996,3,3,2,2,2,2,2,2,2
7152,9748,3,3,2,2,2,2,2,2,2
5672,4459,3,3,2,2,2,2,2,2,2
4581,9285,3,3,2,2,2,2,2,2,2
8883,7241,3,3,2,2,2,2,2,2,2
6636,2387,3,3,2,2,2,2,2,2,2
7257,4276,3,3,2,2,2,2,2,2,2
1104,6013,3,3,2,2,2,2,2,2,2
9922,8141,3,3,2,2,2,2,2,2,2
5416,3546,3,3,2,2,2,2,2,2,2
6217,6067,3,3,2,2,2,2,2,2,2
5667,288,3,3,2,2,2,2,2,2,2
8235,6405,3,3,2,2,2,2,2,2,2
312,1301,3,3,2,2,2,2,2,2,2
2570,569,3,3,2,2,2,2,2,2,2
4474,6968,3,3,2,2,2,2,2,2,2
2350,1122,3,3,2,2,2,2,2,2,2
3521,4266,3,3,2,2,2,2,2,2,2
4498,8568,3,3,2,2,2,2,2,2,2
1541,1025,3,3,2,2,2,2,2,2,2
3488,8915,3,3,2,2,2,2,2,2,2
7709,7038,3,3,2,2,2,2,2,2,2
2911,9208,3,3,2,2,2,2,2,2,2
78,8523,3,3,2,2,2,2,2,2,2
1722,1755,3,3,2,2,2,2,2,2,2
5155,7651,3,3,2,2,2,2,2,2,2
6317,3569,3,3,2,2,2,2,2,2,2
7012,4860,3,3,2,2,2,2,2,2,2
2046,5116,3,3,2,2,2,2,2,2,2
9652,5908,3,3,2,2,2,2,2,2,2
9597,1202,3,3,2,2,2,2,2,2,2
7641,377,3,3,2,2,2,2,2,2,2
9355,1190,3,3,2,2,2,2,2,2,2
8667,8313,3,3,2,2,2,2,2,2,2
4591,6791,3,3,2,2,2,2,2,2,2
7036,5284,3,3,2,2,2,2,2,2,2
7731,7006,3,3,2,2,2,2,2,2,2
7026,2604,3,3,2,2,2,2,2,2,2
9422,2565,3,3,2,2,2,2,2,2,2
7374,8200,3,3,2,2,2,2,2,2,2
3663,2542,3,3,2,2,2,2,2,2,2
9687,7817,3,3,2,2,2,2,2,2,2
8586,4101,3,3,2,2,2,2,2,2,2
6021,6807,3,3,2,2,2,2,2,2,2
299,2919,3,3,2,2,2,2,2,2,2
380,3076,3,3,2,2,2,2,2,2,2
2031,3686,3,3,2,2,2,2,2,2,2
9051,7004,3,3,2,2,2,2,2,2,2
4765,2071,3,3,2,2,2,2,2,2,2
7905,4432,3,3,2,2,2,2,2,2,2
720,6122,3,3,2,2,2,2,2,2,2
1206,3031,3,3,2,2,2,2,2,2,2
7935,371,3,3,2,2,2,2,2,2,2
9287,1801,3,3,2,2,2,2,2,2,2
7861,1076,3,3,2,2,2,2,2,2,2
8146,4747,3,3,2,2,2,2,2,2,2
5832,5204,3,3,2,2,2,2,2,2,2
8112,9990,3,3,2,2,2,2,2,2,2
9484,7285,3,3,2,2,2,2,2,2,2
9637,6090,3,3,2,2,2,2,2,2,2
5600,0,3,3,2,2,2,2,2,2,2
1173,1731,3,3,2,2,2,2,2,2,2
5540,2838,3,3,2,2,2,2,2,2,2
9398,1088,3,3,2,2,2,2,2,2,2
2445,9539,3,3,2,2,2,2,2,2,2
4615,1266,3,3,2,2,2,2,2,2,2
8543,8593,3,3,2,2,2,2,2,2,2
4811,8919,3,3,2,2,2,2,2,2,2
6525,8720,3,3,2,2,2,2,2,2,2
1128,3588,3,3,2,2,2,2,2,2,2
9214,8414,3,3,2,2,2,2,2,2,2
3389,9797,3,3,2,2,2,2,2,2,2
7956,4069,3,3,2,2,2,2,2,2,2
8073,7386,3,3,2,2,2,2,2,2,2
7259,8997,3,3,2,2,2,2,2,2,2
3160,982,3,3,2,2,2,2,2,2,2
4073,7168,3,3,2,2,2,2,2,2,2
5960,5594,3,3,2,2,2,2,2,2,2
3908,7454,3,3,2,2,2,2,2,2,2
9560,6312,3,3,2,2,2,2,2,2,2
3557,5323,3,3,2,2,2,2,2,2,2
2508,4524,3,3,2,2,2,2,2,2,2
8192,4704,3,3,2,2,2,2,2,2,2
5181,4651,3,3,2,2,2,2,2,2,2
9744,8936,3,3,2,2,2,2,2,2,2
5200,5537,3,3,2,2,2,2,2,2,2
3607,6693,3,3,2,2,2,2,2,2,2
3144,9412,3,3,2,2,2,2,2,2,2
9770,9643,3,3,2,2,2,2,2,2,2
2732,3454,3,3,2,2,2,2,2,2,2
3987,4412,3,3,2,2,2,2,2,2,2
1606,1698,3,3,2,2,2,2,2,2,2
4053,7197,3,3,2,2,2,2,2,2,2
2625,4426,3,3,2,2,2,2,2,2,2
881,6914,3,3,2,2,2,2,2,2,2
9952,9297,3,3,2,2,2,2,2,2,2
8998,9251,3,3,2,2,2,2,2,2,2
6848,971,3,3,2,2,2,2,2,2,2
8982,6276,3,3,2,2,2,2,2,2,2
835,6257,3,3,2,2,2,2,2,2,2
6424,4141,3,3,2,2,2,2,2,2,2
5392,7067,3,3,2,2,2,2,2,2,2
2268,20,3,3,2,2,2,2,2,2,2
3814,4233,3,3,2,2,2,2,2,2,2
7496,2567,3,3,2,2,2,2,2,2,2
1520,8051,3,3,2,2,2,2,2,2,2
8197,5382,3,3,2,2,2,2,2,2,2
3010,6818,3,3,2,2,2,2,2,2,2
9225,3480,3,3,2,2,2,2,2,2,2
4685,1872,3,3,2,2,2,2,2,2,2
4394,4105,3,3,2,2,2,2,2,2,2
4504,9225,3,3,2,2,2,2,2,2,2
2694,1090,3,3,2,2,2,2,2,2,2
1820,1587,3,3,2,2,2,2,2,2,2
7889,8633,3,3,2,2,2,2,2,2,2
396,8844,3,3,2,2,2,2,2,2,2
8350,5898,3,3,2,2,2,2,2,2,2
2831,4016,3,3,2,2,2,2,2,2,2
7709,2105,3,3,2,2,2,2,2,2,2
4197,8740,3,3,2,2,2,2,2,2,2
6353,7104,3,3,2,2,2,2,2,2,2
8346,8213,3,3,2,2,2,2,2,2,2
5394,1004,3,3,2,2,2,2,2,2,2
3513,6021,3,3,2,2,2,2,2,2,2
1646,2858,3,3,2,2,2,2,2,2,2
2062,5779,3,3,2,2,2,2,2,2,2
5384,4729,3,3,2,2,2,2,2,2,2
9054,9967,3,3,2,2,2,2,2,2,2
7276,4140,3,3,2,2,2,2,2,2,2
4550,4209,3,3,2,2,2,2,2,2,2
4290,8450,3,3,2,2,2,2,2,2,2
2641,4756,3,3,2,2,2,2,2,2,2
2158,5063,3,3,2,2,2,2,2,2,2
2829,1559,3,3,2,2,2,2,2,2,2
1173,5600,3,3,2,2,2,2,2,2,2
1776,7701,3,3,2,2,2,2,2,2,2
8846,3493,3,3,2,2,2,2,2,2,2
4979,3987,3,3,2,2,2,2,2,2,2
9554,7876,3,3,2,2,2,2,2,2,2
5662,5677,3,3,2,2,2,2,2,2,2
2514,8269,3,3,2,2,2,2,2,2,2
3305,1987,3,3,2,2,2,2,2,2,2
1334,6550,3,3,2,2,2,2,2,2,2
9687,5218,3,3,2,2,2,2,2,2,2
122,2751,3,3,2,2,2,2,2,2,2
7971,8044,3,3,2,2,2,2,2,2,2
8431,7058,3,3,2,2,2,2,2,2,2
2330,1624,3,3,2,2,2,2,2,2,2
1599,2129,3,3,2,2,2,2,2,2,2
3439,245,3,3,2,2,2,2,2,2,2
3706,7216,3,3,2,2,2,2,2,2,2
8466,7434,3,3,2,2,2,2,2,2,2
1648,9694,3,3,2,2,2,2,2,2,2
9876,8540,3,3,2,2,2,2,2,2,2
6967,8135,3,3,2,2,2,2,2,2,2
3470,8222,3,3,2,2,2,2,2,2,2
9455,2882,3,3,2,2,2,2,2,2,2
943,2890,3,3,2,2,2,2,2,2,2
529,8298,3,3,2,2,2,2,2,2,2
4630,155,3,3,2,2,2,2,2,2,2
7687,6800,3,3,2,2,2,2,2,2,2
7808,3213,3,3,2,2,2,2,2,2,2
5299,5649,3,3,2,2,2,2,2,2,2
8194,872,3,3,2,2,2,2,2,2,2
7171,3446,3,3,2,2,2,2,2,2,2
278,7600,3,3,2,2,2,2,2,2,2
3754,9483,3,3,2,2,2,2,2,2,2
2675,7431,3,3,2,2,2,2,2,2,2
3227,3466,3,3,2,2,2,2,2,2,2
6245,4876,3,3,2,2,2,2,2,2,2
9334,5082,3,3,2,2,2,2,2,2,2
1083,6680,3,3,2,2,2,2,2,2,2
2191,9205,3,3,2,2,2,2,2,2,2
4294,6991,3,3,2,2,2,2,2,2,2
5119,2733,3,3,2,2,2,2,2,2,2
942,1495,3,3,2,2,2,2,2,2,2
4640,3016,3,3,2,2,2,2,2,2,2
9514,2625,3,3,2,2,2,2,2,2,2
2171,9048,3,3,2,2,2,2,2,2,2
7041,4897,3,3,2,2,2,2,2,2,2
505,1087,3,3,2,2,2,2,2,2,2
1375,8787,3,3,2,2,2,2,2,2,2
6320,7053,3,3,2,2,2,2,2,2,2
6780,3401,3,3,2,2,2,2,2,2,2
9740,6569,3,3,2,2,2,2,2,2,2
2559,888,3,3,2,2,2,2,2,2,2
8255,2440,3,3,2,2,2,2,2,2,2
761,4961,3,3,2,2,2,2,2,2,2
1047,2980,3,3,2,2,2,2,2,2,2
7172,3594,3,3,2,2,2,2,2,2,2
1165,5921,3,3,2,2,2,2,2,2,2
5276,210,3,3,2,2,2,2,2,2,2
5485,8846,3,3,2,2,2,2,2,2,2
4969,4164,3,3,2,2,2,2,2,2,2
6740,3145,3,3,2,2,2,2,2,2,2
7747,3773,3,3,2,2,2,2,2,2,2
5182,7900,3,3,2,2,2,2,2,2,2
6918,9356,3,3,2,2,2,2,2,2,2
9203,999,3,3,2,2,2,2,2,2,2
4994,5828,3,3,2,2,2,2,2,2,2
169,6546,3,3,2,2,2,2,2,2,2
3645,730,3,3,2,2,2,2,2,2,2
6651,8192,3,3,2,2,2,2,2,2,2
1673,593,3,3,2,2,2,2,2,2,2
9167,1497,3,3,2,2,2,2,2,2,2
8245,5106,3,3,2,2,2,2,2,2,2
3646,5668,3,3,2,2,2,2,2,2,2
4082,2757,3,3,2,2,2,2,2,2,2
7842,4963,3,3,2,2,2,2,2,2,2
222,4090,3,3,2,2,2,2,2,2,2
1908,4585,3,3,2,2,2,2,2,2,2
5197,8604,3,3,2,2,2,2,2,2,2
5026,8784,3,3,2,2,2,2,2,2,2
1772,2078,3,3,2,2,2,2,2,2,2
6079,8408,3,3,2,2,2,2,2,2,2
7281,4054,3,3,2,2,2,2,2,2,2
4866,3513,3,3,2,2,2,2,2,2,2
1140,5366,3,3,2,2,2,2,2,2,2
3443,6554,3,3,2,2,2,2,2,2,2
2304,4878,3,3,2,2,2,2,2,2,2
570,5310,3,3,2,2,2,2,2,2,2
5676,6781,3,3,2,2,2,2,2,2,2
7413,8329,3,3,2,2,2,2,2,2,2
590,9114,3,3,2,2,2,2,2,2,2
2911,3492,3,3,2,2,2,2,2,2,2
4726,8066,3,3,2,2,2,2,2,2,2
4305,1379,3,3,2,2,2,2,2,2,2
5710,9534,3,3,2,2,2,2,2,2,2
4842,247,3,3,2,2,2,2,2,2,2
2537,2059,3,3,2,2,2,2,2,2,2
258,265,3,3,2,2,2,2,2,2,2
4561,3231,3,3,2,2,2,2,2,2,2
7939,8588,3,3,2,2,2,2,2,2,2
2453,7277,3,3,2,2,2,2,2,2,2
9550,4979,3,3,2,2,2,2,2,2,2
3893,3068,3,3,2,2,2,2,2,2,2
7614,761,3,3,2,2,2,2,2,2,2
7,8263,3,3,2,2,2,2,2,2,2
9570,7766,3,3,2,2,2,2,2,2,2
8097,1102,3,3,2,2,2,2,2,2,2
6047,8479,3,3,2,2,2,2,2,2,2
6007,5672,3,3,2,2,2,2,2,2,2
1781,7139,3,3,2,2,2,2,2,2,2
9596,6704,3,3,2,2,2,2,2,2,2
9400,9420,3,3,2,2,2,2,2,2,2
7307,8337,3,3,2,2,2,2,2,2,2
5098,8904,3,3,2,2,2,2,2,2,2
4342,1173,3,3,2,2,2,2,2,2,2
8196,9927,3,3,2,2,2,2,2,2,2
2601,8537,3,3,2,2,2,2,2,2,2
6792,3589,3,3,2,2,2,2,2,2,2
9253,8939,3,3,2,2,2,2,2,2,2
8918,5214,3,3,2,2,2,2,2,2,2
7905,8627,3,3,2,2,2,2,2,2,2
7719,7627,3,3,2,2,2,2,2,2,2
6934,7965,3,3,2,2,2,2,2,2,2
5124,8803,3,3,2,2,2,2,2,2,2
5930,5654,3,3,2,2,2,2,2,2,2
7281,5434,3,3,2,2,2,2,2,2,2
4389,9240,3,3,2,2,2,2,2,2,2
2573,227,3,3,2,2,2,2,2,2,2
4588,4622,3,3,2,2,2,2,2,2,2
278,1389,3,3,2,2,2,2,2,2,2
4111,2797,3,3,2,2,2,2,2,2,2
6399,4274,3,3,2,2,2,2,2,2,2
7210,9482,3,3,2,2,2,2,2,2,2
7114,6362,3,3,2,2,2,2,2,2,2
123,4458,3,3,2,2,2,2,2,2,2
9988,460,3,3,2,2,2,2,2,2,2
1651,9971,3,3,2,2,2,2,2,2,2
376,4288,3,3,2,2,2,2,2,2,2
1454,9646,3,3,2,2,2,2,2,2,2
1435,7576,3,3,2,2,2,2,2,2,2
7200,5772,3,3,2,2,2,2,2,2,2
9371,230,3,3,2,2,2,2,2,2,2
1263,156,3,3,2,2,2,2,2,2,2
8207,9602,3,3,2,2,2,2,2,2,2
8260,6371,3,3,2,2,2,2,2,2,2
2036,8149,3,3,2,2,2,2,2,2,2
2241,2521,3,3,2,2,2,2,2,2,2
9013,6683,3,3,2,2,2,2,2,2,2
4848,9374,3,3,2,2,2,2,2,2,2
3532,3194,3,3,2,2,2,2,2,2,2
2256,5508,3,3,2,2,2,2,2,2,2
6659,5836,3,3,2,2,2,2,2,2,2
3905,3604,3,3,2,2,2,2,2,2,2
2450,8287,3,3,2,2,2,2,2,2,2
3055,1924,3,3,2,2,2,2,2,2,2
77,7076,3,3,2,2,2,2,2,2,2
1733,3654,3,3,2,2,2,2,2,2,2
726,2743,3,3,2,2,2,2,2,2,2
1681,2811,3,3,2,2,2,2,2,2,2
8595,9141,3,3,2,2,2,2,2,2,2
2414,5181,3,3,2,2,2,2,2,2,2
9825,180,3,3,2,2,2,2,2,2,2
3527,7841,3,3,2,2,2,2,2,2,2
2912,4636,3,3,2,2,2,2,2,2,2
3218,3106,3,3,2,2,2,2,2,2,2
7387,5613,3,3,2,2,2,2,2,2,2
7397,4842,3,3,2,2,2,2,2,2,2
7715,6445,3,3,2,2,2,2,2,2,2
6786,9663,3,3,2,2,2,2,2,2,2
8112,796,3,3,2,2,2,2,2,2,2
3776,345,3,3,2,2,2,2,2,2,2
4566,7782,3,3,2,2,2,2,2,2,2
299,3860,3,3,2,2,2,2,2,2,2
6880,3865,3,3,2,2,2,2,2,2,2
4206,6299,3,3,2,2,2,2,2,2,2
804,3092,3,3,2,2,2,2,2,2,2
6630,1335,3,3,2,2,2,2,2,2,2
2899,8155,3,3,2,2,2,2,2,2,2
2232,3748,3,3,2,2,2,2,2,2,2
1468,3576,3,3,2,2,2,2,2,2,2
3247,5715,3,3,2,2,2,2,2,2,2
1928,7204,3,3,2,2,2,2,2,2,2
8851,7912,3,3,2,2,2,2,2,2,2
8617,4591,3,3,2,2,2,2,2,2,2
1145,4849,3,3,2,2,2,2,2,2,2
9362,3044,3,3,2,2,2,2,2,2,2
3613,7011,3,3,2,2,2,2,2,2,2
8799,7693,3,3,2,2,2,2,2,2,2
7564,9696,3,3,2,2,2,2,2,2,2
8759,6999,3,3,2,2,2,2,2,2,2
5792,2703,3,3,2,2,2,2,2,2,2
7578,2569,3,3,2,2,2,2,2,2,2
213,2793,3,3,2,2,2,2,2,2,2
1247,449,3,3,2,2,2,2,2,2,2
1679,5851,3,3,2,2,2,2,2,2,2
8739,9497,3,3,2,2,2,2,2,2,2
3002,9408,3,3,2,2,2,2,2,2,2
866,1195,3,3,2,2,2,2,2,2,2
7689,2316,3,3,2,2,2,2,2,2,2
1156,8357,3,3,2,2,2,2,2,2,2
1628,859,3,3,2,2,2,2,2,2,2
7313,8726,3,3,2,2,2,2,2,2,2
1661,2312,3,3,2,2,2,2,2,2,2
9345,6064,3,3,2,2,2,2,2,2,2
8138,6708,3,3,2,2,2,2,2,2,2
9006,4797,3,3,2,2,2,2,2,2,2
656,8143,3,3,2,2,2,2,2,2,2
8823,4969,3,3,2,2,2,2,2,2,2
2399,6574,3,3,2,2,2,2,2,2,2
9558,2338,3,3,2,2,2,2,2,2,2
395,8103,3,3,2,2,2,2,2,2,2
4305,9667,3,3,2,2,2,2,2,2,2
4814,5136,3,3,2,2,2,2,2,2,2
204,3078,3,3,2,2,2,2,2,2,2
6725,9487,3,3,2,2,2,2,2,2,2
6766,2730,3,3,2,2,2,2,2,2,2
427,6731,3,3,2,2,2,2,2,2,2
5072,7450,3,3,2,2,2,2,2,2,2
6499,1713,3,3,2,2,2,2,2,2,2
5293,5871,3,3,2,2,2,2,2,2,2
6564,3405,3,3,2,2,2,2,2,2,2
6939,299,3,3,2,2,2,2,2,2,2
7497,4032,3,3,2,2,2,2,2,2,2
5777,4446,3,3,2,2,2,2,2,2,2
5615,5207,3,3,2,2,2,2,2,2,2
5364,3572,3,3,2,2,2,2,2,2,2
7180,1471,3,3,2,2,2,2,2,2,2
7823,2497,3,3,2,2,2,2,2,2,2
2210,7413,3,3,2,2,2,2,2,2,2
5947,4708,3,3,2,2,2,2,2,2,2
5818,7737,3,3,2,2,2,2,2,2,2
8937,7442,3,3,2,2,2,2,2,2,2
9295,9830,3,3,2,2,2,2,2,2,2
3227,1303,3,3,2,2,2,2,2,2,2
8028,4383,3,3,2,2,2,2,2,2,2
6332,7823,3,3,2,2,2,2,2,2,2
2498,4858,3,3,2,2,2,2,2,2,2
368,7245,3,3,2,2,2,2,2,2,2
4943,7441,3,3,2,2,2,2,2,2,2
8690,1824,3,3,2,2,2,2,2,2,2
4396,453,3,3,2,2,2,2,2,2,2
5611,6182,3,3,2,2,2,2,2,2,2
2833,8636,3,3,2,2,2,2,2,2,2
950,2433,3,3,2,2,2,2,2,2,2
5522,1668,3,3,2,2,2,2,2,2,2
6644,3505,3,3,2,2,2,2,2,2,2
8927,349,3,3,2,2,2,2,2,2,2
8906,7796,3,3,2,2,2,2,2,2,2
3720,7347,3,3,2,2,2,2,2,2,2
7295,4030,3,3,2,2,2,2,2,2,2
5465,5615,3,3,2,2,2,2,2,2,2
7497,6889,3,3,2,2,2,2,2,2,2
7201,1879,3,3,2,2,2,2,2,2,2
4024,5069,3,3,2,2,2,2,2,2,2
1450,4120,3,3,2,2,2,2,2,2,2
9223,37,3,3,2,2,2,2,2,2,2
4866,553,3,3,2,2,2,2,2,2,2
4551,3998,3,3,2,2,2,2,2,2,2
7526,1154,3,3,2,2,2,2,2,2,2
1075,5634,3,3,2,2,2,2,2,2,2
9599,9570,3,3,2,2,2,2,2,2,2
2728,6736,3,3,2,2,2,2,2,2,2
8594,631,3,3,2,2,2,2,2,2,2
5813,5061,3,3,2,2,2,2,2,2,2
3269,207,3,3,2,2,2,2,2,2,2
1676,4074,3,3,2,2,2,2,2,2,2
4584,9207,3,3,2,2,2,2,2,2,2
1863,5479,3,3,2,2,2,2,2,2,2
5685,6969,3,3,2,2,2,2,2,2,2
4503,1503,3,3,2,2,2,2,2,2,2
9484,7741,3,3,2,2,2,2,2,2,2
2746,7497,3,3,2,2,2,2,2,2,2
8117,8176,3,3,2,2,2,2,2,2,2
8957,4531,3,3,2,2,2,2,2,2,2
7849,2255,3,3,2,2,2,2,2,2,2
7571,5295,3,3,2,2,2,2,2,2,2
5926,6767,3,3,2,2,2,2,2,2,2
7374,5977,3,3,2,2,2,2,2,2,2
9469,6424,3,3,2,2,2,2,2,2,2
8551,4827,3,3,2,2,2,2,2,2,2
1669,7864,3,3,2,2,2,2,2,2,2
2647,7948,3,3,2,2,2,2,2,2,2
6724,5172,3,3,2,2,2,2,2,2,2
3210,3739,3,3,2,2,2,2,2,2,2
5724,1419,3,3,2,2,2,2,2,2,2
191,7191,3,3,2,2,2,2,2,2,2
6157,9462,3,3,2,2,2,2,2,2,2
7969,1536,3,3,2,2,2,2,2,2,2
6137,5151,3,3,2,2,2,2,2,2,2
8385,8261,3,3,2,2,2,2,2,2,2
7009,9268,3,3,2,2,2,2,2,2,2
8727,2682,3,3,2,2,2,2,2,2,2
9017,6369,3,3,2,2,2,2,2,2,2
9118,7374,3,3,2,2,2,2,2,2,2
4064,3161,3,3,2,2,2,2,2,2,2
1386,2995,3,3,2,2,2,2,2,2,2
1137,8224,3,3,2,2,2,2,2,2,2
7462,2047,3,3,2,2,2,2,2,2,2
4427,69,3,3,2,2,2,2,2,2,2
3988,9734,3,3,2,2,2,2,2,2,2
1737,132,3,3,2,2,2,2,2,2,2
2146,6955,3,3,2,2,2,2,2,2,2
6792,3733,3,3,2,2,2,2,2,2,2
5778,4502,3,3,2,2,2,2,2,2,2
8260,8701,3,3,2,2,2,2,2,2,2
841,3167,3,3,2,2,2,2,2,2,2
2938,720,3,3,2,2,2,2,2,2,2
491,8304,3,3,2,2,2,2,2,2,2
3342,111,3,3,2,2,2,2,2,2,2
4345,7100,3,3,2,2,2,2,2,2,2
4793,5239,3,3,2,2,2,2,2,2,2
1515,7429,3,3,2,2,2,2,2,2,2
7931,8440,3,3,2,2,2,2,2,2,2
4993,5043,3,3,2,2,2,2,2,2,2
2286,1553,3,3,2,2,2,2,2,2,2
539,8643,3,3,2,2,2,2,2,2,2
7,6594,3,3,2,2,2,2,2,2,2
5937,4900,3,3,2,2,2,2,2,2,2
4584,5782,3,3,2,2,2,2,2,2,2
816,7078,3,3,2,2,2,2,2,2,2
1044,5687,3,3,2,2,2,2,2,2,2
7200,516,3,3,2,2,2,2,2,2,2
1611,1451,3,3,2,2,2,2,2,2,2
7974,7942,3,3,2,2,2,2,2,2,2
3009,1482,3,3,2,2,2,2,2,2,2
7417,7,3,3,2,2,2,2,2,2,2
5135,1029,3,3,2,2,2,2,2,2,2
2782,1669,3,3,2,2,2,2,2,2,2
3638,8462,3,3,2,2,2,2,2,2,2
2707,2993,3,3,2,2,2,2,2,2,2
3278,4683,3,3,2,2,2,2,2,2,2
9454,6184,3,3,2,2,2,2,2,2,2
8283,8822,3,3,2,2,2,2,2,2,2
7041,5820,3,3,2,2,2,2,2,2,2
7604,1551,3,3,2,2,2,2,2,2,2
3874,7040,3,3,2,2,2,2,2,2,2
9253,896,3,3,2,2,2,2,2,2,2
4064,663,3,3,2,2,2,2,2,2,2
7819,2193,3,3,2,2,2,2,2,2,2
7974,6844,3,3,2,2,2,2,2,2,2
3870,3732,3,3,2,2,2,2,2,2,2
4392,4433,3,3,2,2,2,2,2,2,2
2749,652,3,3,2,2,2,2,2,2,2
7614,7888,3,3,2,2,2,2,2,2,2
699,5145,3,3,2,2,2,2,2,2,2
4551,6761,3,3,2,2,2,2,2,2,2
7979,4523,3,3,2,2,2,2,2,2,2
7902,3947,3,3,2,2,2,2,2,2,2
6905,9531,3,3,2,2,2,2,2,2,2
5620,8481,3,3,2,2,2,2,2,2,2
9167,1773,3,3,2,2,2,2,2,2,2
4336,9124,3,3,2,2,2,2,2,2,2
3418,9055,3,3,2,2,2,2,2,2,2
9997,3765,3,3,2,2,2,2,2,2,2
7281,6106,3,3,2,2,2,2,2,2,2
7315,222,3,3,2,2,2,2,2,2,2
4258,7771,3,3,2,2,2,2,2,2,2
8049,5070,3,3,2,2,2,2,2,2,2
2572,1772,3,3,2,2,2,2,2,2,2
5704,3030,3,3,2,2,2,2,2,2,2
5815,4138,3,3,2,2,2,2,2,2,2
9994,5134,3,3,2,2,2,2,2,2,2
3814,1421,3,3,2,2,2,2,2,2,2
1965,747,3,3,2,2,2,2,2,2,2
4183,3957,3,3,2,2,2,2,2,2,2
9265,6234,3,3,2,2,2,2,2,2,2
1185,2087,3,3,2,2,2,2,2,2,2
7969,9946,3,3,2,2,2,2,2,2,2
7735,7295,3,3,2,2,2,2,2,2,2
4475,5217,3,3,2,2,2,2,2,2,2
263,7159,3,3,2,2,2,2,2,2,2
7361,3573,3,3,2,2,2,2,2,2,2
8466,7650,3,3,2,2,2,2,2,2,2
9973,5712,3,3,2,2,2,2,2,2,2
5287,1341,3,3,2,2,2,2,2,2,2
9183,2380,3,3,2,2,2,2,2,2,2
5947,1402,3,3,2,2,2,2,2,2,2
9770,1311,3,3,2,2,2,2,2,2,2
4219,1344,3,3,2,2,2,2,2,2,2
6357,7033,3,3,2,2,2,2,2,2,2
7449,1435,3,3,2,2,2,2,2,2,2
2111,7479,3,3,2,2,2,2,2,2,2
6110,425,3,3,2,2,2,2,2,2,2
9525,529,3,3,2,2,2,2,2,2,2
5548,5682,3,3,2,2,2,2,2,2,2
6703,3832,3,3,2,2,2,2,2,2,2
2402,9508,3,3,2,2,2,2,2,2,2
3483,5216,3,3,2,2,2,2,2,2,2
7809,1601,3,3,2,2,2,2,2,2,2
7472,3488,3,3,2,2,2,2,2,2,2
5609,6129,3,3,2,2,2,2,2,2,2
286,2051,3,3,2,2,2,2,2,2,2
5038,301,3,3,2,2,2,2,2,2,2
5164,1507,3,3,2,2,2,2,2,2,2
6280,1263,3,3,2,2,2,2,2,2,2
1000,511,3,3,2,2,2,2,2,2,2
9522,7414,3,3,2,2,2,2,2,2,2
7411,7856,3,3,2,2,2,2,2,2,2
2706,5024,3,3,2,2,2,2,2,2,2
2496,3034,3,3,2,2,2,2,2,2,2
1779,36,3,3,2,2,2,2,2,2,2
8824,9970,3,3,2,2,2,2,2,2,2
3360,2313,3,3,2,2,2,2,2,2,2
4644,6224,3,3,2,2,2,2,2,2,2
8973,2507,3,3,2,2,2,2,2,2,2
5332,5233,3,3,2,2,2,2,2,2,2
4071,3811,3,3,2,2,2,2,2,2,2
8360,5234,3,3,2,2,2,2,2,2,2
507,9187,3,3,2,2,2,2,2,2,2
8887,4406,3,3,2,2,2,2,2,2,2
1608,4014,3,3,2,2,2,2,2,2,2
4950,7008,3,3,2,2,2,2,2,2,2
8628,2210,3,3,2,2,2,2,2,2,2
7699,2564,3,3,2,2,2,2,2,2,2
293,6751,3,3,2,2,2,2,2,2,2
2985,3657,3,3,2,2,2,2,2,2,2
414,5947,3,3,2,2,2,2,2,2,2
2614,2319,3,3,2,2,2,2,2,2,2
2062,6523,3,3,2,2,2,2,2,2,2
3849,8842,3,3,2,2,2,2,2,2,2
8201,3606,3,3,2,2,2,2,2,2,2
7336,8991,3,3,2,2,2,2,2,2,2
2241,1745,3,3,2,2,2,2,2,2,2
2458,8404,3,3,2,2,2,2,2,2,2
8659,5250,3,3,2,2,2,2,2,2,2
6707,8032,3,3,2,2,2,2,2,2,2
4290,8649,3,3,2,2,2,2,2,2,2
1608,7917,3,3,2,2,2,2,2,2,2
6685,3228,3,3,2,2,2,2,2,2,2
7761,3409,3,3,2,2,2,2,2,2,2
3728,3936,3,3,2,2,2,2,2,2,2
9110,8221,3,3,2,2,2,2,2,2,2
413,9386,3,3,2,2,2,2,2,2,2
2833,4386,3,3,2,2,2,2,2,2,2
7091,1653,3,3,2,2,2,2,2,2,2
6805,4063,3,3,2,2,2,2,2,2,2
4173,534,3,3,2,2,2,2,2,2,2
7028,7290,3,3,2,2,2,2,2,2,2
8119,6270,3,3,2,2,2,2,2,2,2
333,9501,3,3,2,2,2,2,2,2,2
2862,3507,3,3,2,2,2,2,2,2,2
6851,2216,3,3,2,2,2,2,2,2,2
2026,8747,3,3,2,2,2,2,2,2,2
